1,0.084166824,-0.044630208,0.407726518,-0.033318807,0.293395563,-0.010019059,0.063222604,0.040136696,0.287795979,0.168659687,0.180642937,0.329195708,-0.017930108,0.109536381,0.246794919,0.271949544,0.239017521,0.269419819,0.135088934,0.066453758,0.166375867,0.431994436,0.128404616,0.277983031,0.28501713,0.157301049,0.074342903,0.316914861,0.334720213,0.00078613,0.284890461,0.425876999,0.103357272,0.406464843,0.122494511,0.152804769,0.122004246,0.265120992,0.495096461,0.278796632,0.051754056,0.112087301,-0.031799333,0.016575492,0.079594678,0.390427764,0.295283487,0.27149273,0.187893298,-0.346180206,-0.224180818,-0.275827774,-0.31994497,-0.249929296,-0.242597349,-0.278606286,-0.16981122,-0.301273875,-0.181009658,-0.173312505,-0.287413027,-0.297972769,-0.302660024,-0.253450015,-0.172785051,-0.246390324,-0.304613883,-0.314708395,-0.234825171,-0.318507252,-0.266107702,-0.316664782,-0.224475679,-0.318292773,-0.261237324,-0.202033088,-0.23475627,-0.252721201,-0.301502091,-0.253425008,-0.309539509,-0.287119359,-0.242989426,-0.084264697,-0.230551862,-0.327659806,-0.229751988,-0.245831451,-0.167009412,-0.229481831,-0.260427674,-0.218904588,-0.232267041,-0.288057339,-0.306125409,-0.282623905,-0.365466627,-0.273199885,-0.333736609
0.084166824,1,0.272751427,0.052871699,-0.046732877,0.068973649,-0.104923556,-0.01096028,0.022944946,0.041915605,0.084515344,0.05135528,0.093549156,-0.032655217,0.333931617,0.151919919,0.117283526,0.38520124,0.207480511,0.043671227,0.128588382,0.023724298,0.051427023,0.028336498,-0.062370203,0.086643258,0.211823492,0.187786003,0.077690543,0.05884693,0.205029859,0.108083308,0.054011465,0.263268793,0.290262732,0.328789078,0.133300879,0.303441215,0.06525605,0.101604311,-0.051314586,0.032549948,0.312651818,0.047786492,-0.062777558,-0.037235963,0.049957668,0.160839248,-0.010128766,-0.026866628,-0.159652673,-0.231473312,-0.186892742,-0.169589713,-0.112354161,-0.252850929,-0.141034203,-0.103236742,-0.194637075,-0.141874809,-0.136678192,-0.128028909,-0.081337221,-0.13058924,-0.206134166,-0.136188373,-0.086322436,-0.092027444,-0.215730658,-0.191627255,-0.102591401,-0.168965713,-0.15979974,-0.185922061,-0.143383014,-0.123635132,-0.080845725,-0.131943799,-0.130648568,-0.154265184,-0.157891713,-0.20681723,-0.193426085,-0.134008341,-0.001999249,-0.143482321,-0.19729312,-0.187691013,-0.164502312,-0.233556765,-0.232360037,-0.113586974,-0.129647448,-0.124568481,-0.136328173,-0.174406482,-0.069767528,-0.19967055,-0.116523254,-0.173771322
-0.044630208,0.272751427,1,-0.089825662,0.29152496,0.084373307,0.176394029,0.187433442,0.086338515,-0.110587231,0.249645848,-0.07642517,-0.10549539,0.139425837,0.072517735,0.098238312,-0.104554254,0.188100291,-0.026913904,-0.133894807,0.307324331,0.247089395,-0.085072712,0.13580592,-0.131947827,-0.111172788,-0.013137809,-0.045951959,-0.065516997,-0.126418156,0.588291017,-0.106431368,-0.030342714,0.019032596,0.043701346,0.035775369,0.065874114,0.077792587,0.079995738,-0.0442536,-0.068315239,0.304515427,0.072337181,0.351728502,-0.039186668,0.13465952,0.060347364,0.108534099,-0.138378053,-0.086124057,-0.126310741,0.046591828,-0.067112581,-0.090172,-0.101469153,-0.073983033,-0.123125905,-0.13347096,0.02999095,-0.009978945,-0.015196099,-0.097130454,0.032691528,-0.059619886,0.00248945,-0.068360202,0.027272839,-0.052233753,-0.085261137,-0.124828339,-0.064743315,-0.025231766,-0.071661854,-0.132704955,-0.034378313,-0.100720184,0.000381583,-0.032199679,-0.116337611,-0.072854584,-0.140408018,-0.065149256,-0.126888132,-0.126217972,0.17147009,-0.127421745,-0.143924403,-0.123125905,-0.105613805,-0.086925894,-0.1407434,-0.019982944,-0.048079952,-0.114613014,-0.111060654,-0.1127977,-0.023622292,-0.116001332,-0.083471556,-0.087225087
0.407726518,0.052871699,-0.089825662,1,-0.077537558,0.224417167,0.174763361,-0.101653091,0.049436387,0.268982344,0.121328163,0.193204961,0.233160422,-0.116053996,0.119140093,0.065739266,0.179917466,0.144038944,0.244469565,0.185957985,0.0331233,0.181959232,0.243832575,0.139727769,0.209040126,0.162585236,0.089436929,0.082234529,0.243610277,0.352090694,0.007921962,0.21909985,0.201171936,0.151038054,0.244976534,0.133055016,0.079142285,0.132978533,0.08885642,0.229914796,0.296077376,0.119483209,0.082796537,-0.17688211,0.13303528,-0.121488875,0.116156317,0.193204961,0.357011523,0.074810064,-0.209996596,-0.282496915,-0.130181236,-0.213271398,-0.178970986,-0.240718272,-0.179930269,-0.056083583,-0.183005434,-0.130748527,-0.172758619,-0.17041062,-0.29990046,-0.213262005,-0.196807035,-0.126202778,-0.246368232,-0.248313253,-0.263215973,-0.339806919,-0.202336586,-0.26760497,-0.20407375,-0.316737732,-0.190111697,-0.110244979,-0.111819545,-0.115206428,-0.16557972,-0.196145738,-0.145837646,-0.197528286,-0.3420046,-0.12679694,-0.18115495,-0.033341572,-0.238977336,-0.331864183,-0.157222967,-0.10309343,-0.320729099,-0.15230225,-0.116613676,-0.077313289,-0.177769769,-0.310177955,-0.225090334,-0.248798337,-0.215958581,-0.161030073
-0.033318807,-0.046732877,0.29152496,-0.077537558,1,0.143865697,-0.123000819,0.335070005,0.519403619,-0.180001776,0.262382168,-0.202326518,-0.181924,0.636607192,-0.133649183,-0.073739459,-0.217840333,-0.014796107,0.031022638,-0.122045399,0.071616777,0.259931231,-0.073313157,-0.007258759,-0.070119751,0.009519079,-0.094593052,-0.195391,-0.158812075,-0.155367729,0.101386967,0.095296444,-0.114200456,-0.05949205,0.107537191,0.045573832,-0.022846253,-0.112035834,-0.088047285,-0.143011535,-0.055496504,0.117221177,-0.09972601,0.534538144,0.140146329,0.146352979,0.070247371,0.07153179,-0.087184418,-0.074342331,-0.107128932,0.264669598,-0.053712709,0.051851684,-0.133649183,-0.054829069,0.12471124,-0.034345493,0.044849339,-0.054312678,-0.056371918,-0.080840602,0.116535305,-0.047002803,-0.049067166,-0.055814574,0.042216801,-0.104281853,0.119168817,0.070060042,-0.048835163,-0.074363305,-0.05609441,0.037537024,-0.017446956,-0.08649942,0.011885675,-0.085352845,-0.103470346,-0.058190222,0.188352167,-0.049765007,0.068386259,-0.114522327,0.182109721,-0.056116709,-0.076235248,0.06635861,-0.092741749,-0.070366609,-0.075984722,-0.068911543,-0.034453613,-0.103149299,-0.095379911,0.065898051,-0.076373411,-0.099170088,-0.000188669,-0.07121733
0.293395563,0.068973649,0.084373307,0.224417167,0.143865697,1,0.10279616,-0.017437338,0.019325417,0.312531366,-0.101524692,0.12860573,0.207656659,0.115185126,0.169261643,0.427362823,0.19172078,0.121027739,0.13662415,0.277790113,0.174190658,-0.10509011,0.422262334,0.24239866,0.391207451,0.362349793,0.182731428,0.061449773,0.303572023,0.226377968,0.167306661,0.313368981,0.21481802,0.126908694,0.169871371,0.187431062,0.179889732,0.191396414,0.253980884,0.531391455,0.35674661,0.085258522,0.175003402,0.34338273,0.326633444,0.111164893,0.297225759,0.12860573,0.227280006,0.256490693,-0.380825267,-0.136711018,-0.25253397,-0.294226695,-0.269694901,-0.276471093,-0.304393726,-0.263262794,-0.213297935,-0.25316037,-0.240534072,-0.316931782,-0.269090491,-0.23549872,-0.281551219,-0.239966377,-0.275608836,-0.334165727,-0.289048397,-0.260439546,-0.290262639,-0.293483465,-0.289353536,-0.247157592,-0.286865934,-0.286854326,-0.224310913,-0.321977613,-0.275658921,-0.275986772,-0.333662991,-0.282325451,-0.313694758,-0.263642702,-0.056880563,-0.255044244,-0.306766852,-0.254678934,-0.268880717,-0.195059877,-0.251984881,-0.287579216,-0.243914125,-0.25259783,-0.316304319,-0.331213449,-0.311941543,-0.337461636,-0.302122937,-0.248556039
-0.010019059,-0.104923556,0.176394029,0.174763361,-0.123000819,0.10279616,1,-0.035339087,-0.048412292,0.278251323,0.004299115,-0.079818139,0.088156961,-0.110437643,-0.025098375,-0.007281002,0.042448996,0.114560831,0.170991702,0.072922463,0.381714583,0.129636704,-0.002684158,0.193097767,0.044647746,-0.01766262,-0.024783857,-0.051556587,-0.025785358,0.189739377,0.351821572,-0.022728664,0.001552878,0.003769985,0.022681946,-0.023560424,0.217133297,0.053185549,0.056783144,-0.00555154,0.164006996,0.245906826,0.009870289,-0.018617048,0.25254342,0.045617477,-0.004400912,0.08120292,0.224921356,0.082009869,-0.133182814,-0.15889268,-0.075007921,-0.152929184,-0.10083276,-0.015525586,-0.124173743,-0.051574133,-0.055176876,-0.075552471,-0.12222652,-0.1044515,-0.052559243,-0.115073308,-0.017058395,-0.121699992,-0.18045226,-0.184373697,-0.203988611,-0.126142294,-0.136728529,-0.152264439,-0.199159639,-0.130762581,-0.117838537,-0.052979537,-0.06103202,-0.108591696,-0.070752511,-0.136600167,-0.140465131,-0.134260635,-0.127967986,-0.002130816,-0.073824761,0.023527614,-0.141002068,-0.124173743,-0.107170528,-0.034211203,-0.092041452,-0.091365871,-0.111202198,0.007092785,-0.172651585,-0.162765189,-0.160344571,-0.121274061,-0.211135089,-0.035963427
0.063222604,-0.01096028,0.187433442,-0.101653091,0.335070005,-0.017437338,-0.035339087,1,0.239707887,-0.125669727,0.371581756,-0.086427746,-0.06906883,0.372205901,-0.164951334,-0.043616739,-0.118730251,0.070387083,0.02502839,-0.098853254,-0.040638638,0.369045242,0.016140997,0.156640466,-0.035595134,0.060877974,-0.067155597,-0.143741463,-0.012438574,-0.052869988,0.041607013,0.09950337,0.076143199,0.124807399,0.112467484,0.15020513,0.191051031,-0.0256519,0.143837172,0.080064831,-0.0140196,0.120642983,-0.073650324,0.336509896,-0.093018969,0.367969864,0.12649949,0.125301176,-0.063535187,0.07127568,-0.050220474,-0.023848044,-0.07550457,-0.101751168,-0.164951334,0.013162185,-0.071921295,-0.151770931,0.035938906,-0.010101092,-0.01616524,-0.030341404,-0.121176385,-0.066999769,0.004381882,-0.138506418,-0.047797731,-0.13661305,-0.096136607,-0.141502884,-0.072524728,-0.10094563,-0.08048994,-0.150697767,-0.037615728,-0.045824837,0.001650175,-0.035267112,-0.012150434,-0.08195213,-0.159276922,-0.073045209,-0.143858207,-0.0372942,0.06214097,-0.012104553,-0.10092556,-0.139592819,-0.059018019,-0.016503109,-0.159916946,-0.094542733,0.014890887,-0.077516537,-0.050529459,-0.127846538,-0.104346886,-0.050342059,-0.015847294,-0.098280437
0.040136696,0.022944946,0.086338515,0.049436387,0.519403619,0.019325417,-0.048412292,0.239707887,1,-0.124945674,0.381480092,-0.139055161,-0.211148728,0.436363762,-0.16092925,-0.053715464,-0.20433701,0.092046149,0.201495844,-0.05566975,0.147922616,0.454635921,-0.051641047,0.070130829,-0.047939609,0.036425639,-0.169513031,-0.181939726,-0.028527985,-0.140885276,0.018992819,0.121835869,-0.143221221,0.051145182,0.300484556,0.310709643,0.153675323,-0.142394843,-0.114548284,-0.062342327,-0.030387373,0.289715837,-0.12718255,0.220144853,0.165583828,0.244227133,-0.003645955,0.143500706,-0.028112507,-0.052683542,-0.153334571,0.026430261,-0.144765488,0.08492193,-0.116630293,-0.186303376,0.277982545,0.031561289,-0.133902088,-0.145434308,-0.141345,-0.120077124,0.083179181,-0.132951679,-0.222376014,-0.086030737,-0.065479839,-0.143858207,0.089074862,0.10201167,-0.087143699,-0.17616403,-0.093584859,0.064649426,-0.058209614,-0.120756786,-0.069779088,-0.124910287,-0.134474379,-0.093507343,0.354599001,-0.1550187,0.100340009,-0.142709157,0.03599703,-0.088533297,-0.05193284,0.097364934,-0.12375425,-0.182647416,-0.106077829,-0.104932546,-0.067265193,-0.130774572,-0.133154321,0.038459286,-0.115292985,-0.139715101,-0.036345917,-0.109772036
0.287795979,0.041915605,-0.110587231,0.268982344,-0.180001776,0.312531366,0.278251323,-0.125669727,-0.124945674,1,-0.201234787,0.15231778,0.45231319,-0.132342558,0.152663484,0.267893759,0.423405914,-0.000939309,0.095963261,0.209447995,0.12570564,-0.20463712,0.456900716,0.144989078,0.232105348,0.421734487,0.227241176,0.227584501,0.3364793,0.598538231,0.043882315,0.399637569,0.223236069,0.059073089,0.121009106,0.073155454,0.130019833,0.139073453,0.341735931,0.371789722,0.270362826,-0.085699588,0.250931651,-0.099037299,0.307507662,0.196651565,0.423168181,-0.034682277,0.530041268,0.257897914,-0.382579384,-0.314540227,-0.296543104,-0.383991203,-0.169831969,-0.301795742,-0.30054454,-0.163662831,-0.332783378,-0.258173814,-0.280430422,-0.320284106,-0.282641908,-0.204191128,-0.244601145,-0.171330904,-0.288309106,-0.287210805,-0.336011429,-0.184963921,-0.252287126,-0.253404447,-0.387340735,-0.177362642,-0.353758197,-0.206646725,-0.230504582,-0.277753566,-0.235750489,-0.324281161,-0.32815423,-0.335515608,-0.227602498,-0.161936329,-0.221910436,-0.103820093,-0.298187722,-0.181008874,-0.301947857,-0.22437462,-0.146298319,-0.291632122,-0.333547958,-0.184476977,-0.31630426,-0.281245654,-0.269521369,-0.290456969,-0.307479328,-0.218611891
